"date_format(`log_date`,'%Y-%m-%d')";"date_format(`log_date`,'%H')";"count(*)";"TRAKKER";"log_op";"log_offre";"log_service";"ERREURE"
"2019-01-07";"20";"38";"0";"41";"124";"sendpin";"OK"
"2019-01-07";"20";"92";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-07";"20";"12";"0";"41";"6118";"sendpin";"NOK;012"
"2019-01-07";"20";"103";"0";"41";"6118";"sendpin";"OK"
"2019-01-07";"20";"3";"0";"41";"7242";"sendpin";"NOK;011"
"2019-01-07";"20";"7";"0";"41";"7242";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"41";"7302";"sendpin";"NOK;011"
"2019-01-07";"20";"1";"0";"43";"11";"sendpin";"NOK;002"
"2019-01-07";"20";"1";"0";"46";"26";"sendpin";"NOK;011"
"2019-01-07";"20";"5";"0";"46";"26";"sendpin";"OK"
"2019-01-07";"20";"8";"0";"46";"27";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"46";"46";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"46";"51";"sendpin";"NOK;011"
"2019-01-07";"20";"19";"0";"46";"51";"sendpin";"OK"
"2019-01-07";"20";"11";"0";"46";"124";"sendpin";"OK"
"2019-01-07";"20";"13";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-07";"20";"38";"0";"46";"6118";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-07";"20";"26";"0";"53";"7268";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"53";"7350";"sendpin";"OK"
"2019-01-07";"20";"13";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-07";"20";"229";"0";"57";"7414";"sendpin";"OK"
"2019-01-07";"20";"29";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-07";"20";"31";"0";"71";"44";"sendpin";"OK"
"2019-01-07";"20";"5";"0";"71";"119";"sendpin";"NOK;001"
"2019-01-07";"20";"3";"0";"71";"119";"sendpin";"NOK;006"
"2019-01-07";"20";"47";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-07";"20";"65";"0";"71";"119";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-07";"20";"5";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-07";"20";"15";"0";"71";"145";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"71";"146";"sendpin";"OK"
"2019-01-07";"20";"3";"0";"71";"5624";"sendpin";"NOK;006"
"2019-01-07";"20";"21";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-07";"20";"39";"0";"71";"5624";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"71";"6450";"sendpin";"NOK;006"
"2019-01-07";"20";"2";"0";"71";"6450";"sendpin";"OK"
"2019-01-07";"20";"12";"0";"71";"6692";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"71";"7088";"sendpin";"NOK;006"
"2019-01-07";"20";"4";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-07";"20";"24";"0";"71";"7088";"sendpin";"OK"
"2019-01-07";"20";"4";"0";"71";"7240";"sendpin";"NOK;011"
"2019-01-07";"20";"12";"0";"71";"7240";"sendpin";"OK"
"2019-01-07";"20";"7";"0";"71";"7292";"sendpin";"NOK;011"
"2019-01-07";"20";"10";"0";"71";"7292";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"71";"7294";"sendpin";"NOK;001"
"2019-01-07";"20";"10";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-07";"20";"12";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-07";"20";"58";"0";"71";"7294";"sendpin";"OK"
"2019-01-07";"20";"5";"0";"92";"206";"sendpin";"NOK;006"
"2019-01-07";"20";"1";"0";"92";"206";"sendpin";"NOK;011"
"2019-01-07";"20";"35";"0";"92";"206";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"92";"6076";"sendpin";"NOK;004"
"2019-01-07";"20";"2";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-07";"20";"45";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-07";"20";"141";"0";"92";"6076";"sendpin";"OK"
"2019-01-07";"20";"4";"0";"92";"7134";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"92";"7198";"sendpin";"NOK;006"
"2019-01-07";"20";"2";"0";"92";"7198";"sendpin";"NOK;011"
"2019-01-07";"20";"15";"0";"92";"7198";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"92";"7266";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"92";"7392";"sendpin";"NOK;006"
"2019-01-07";"20";"6";"0";"92";"7392";"sendpin";"OK"
"2019-01-07";"20";"7";"0";"93";"206";"sendpin";"NOK;004"
"2019-01-07";"20";"2";"0";"93";"206";"sendpin";"NOK;006"
"2019-01-07";"20";"11";"0";"93";"206";"sendpin";"NOK;011"
"2019-01-07";"20";"68";"0";"93";"206";"sendpin";"OK"
"2019-01-07";"20";"23";"0";"93";"6076";"sendpin";"NOK;004"
"2019-01-07";"20";"10";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-07";"20";"77";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-07";"20";"293";"0";"93";"6076";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"93";"7134";"sendpin";"NOK;011"
"2019-01-07";"20";"7";"0";"93";"7134";"sendpin";"OK"
"2019-01-07";"20";"11";"0";"93";"7198";"sendpin";"NOK;004"
"2019-01-07";"20";"32";"0";"93";"7198";"sendpin";"OK"
"2019-01-07";"20";"3";"0";"93";"7266";"sendpin";"NOK;011"
"2019-01-07";"20";"18";"0";"93";"7392";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"94";"160";"sendpin";"NOK;001"
"2019-01-07";"20";"7";"0";"94";"7134";"sendpin";"NOK;004"
"2019-01-07";"20";"1";"0";"94";"7134";"sendpin";"NOK;006"
"2019-01-07";"20";"20";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-07";"20";"87";"0";"94";"7134";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"94";"7198";"sendpin";"NOK;011"
"2019-01-07";"20";"17";"0";"94";"7198";"sendpin";"OK"
"2019-01-07";"20";"15";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-07";"20";"6";"0";"1022";"53";"sendpin";"NOK;004"
"2019-01-07";"20";"37";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-07";"20";"2";"0";"1022";"53";"sendpin";"NOK;011"
"2019-01-07";"20";"151";"0";"1022";"53";"sendpin";"OK"
"2019-01-07";"20";"8";"0";"1022";"198";"sendpin";"NOK;003"
"2019-01-07";"20";"10";"0";"1022";"198";"sendpin";"NOK;006"
"2019-01-07";"20";"11";"0";"1022";"198";"sendpin";"OK"
"2019-01-07";"20";"3";"0";"1023";"53";"sendpin";"NOK;003"
"2019-01-07";"20";"6";"0";"1023";"53";"sendpin";"NOK;004"
"2019-01-07";"20";"23";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-07";"20";"2";"0";"1023";"53";"sendpin";"NOK;011"
"2019-01-07";"20";"68";"0";"1023";"53";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"1023";"198";"sendpin";"NOK;003"
"2019-01-07";"20";"6";"0";"1023";"198";"sendpin";"OK"
"2019-01-07";"20";"31";"0";"1024";"121";"sendpin";"OK"
"2019-01-07";"20";"7";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-07";"20";"3";"0";"1024";"200";"sendpin";"NOK;004"
"2019-01-07";"20";"4";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-07";"20";"119";"0";"1024";"200";"sendpin";"OK"
"2019-01-07";"20";"16";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-07";"20";"7";"0";"1024";"7278";"sendpin";"NOK;004"
"2019-01-07";"20";"2";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-07";"20";"20";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-07";"20";"179";"0";"1024";"7278";"sendpin";"OK"
"2019-01-07";"20";"4";"0";"1025";"121";"sendpin";"OK"
"2019-01-07";"20";"16";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-07";"20";"3";"0";"1025";"200";"sendpin";"NOK;004"
"2019-01-07";"20";"6";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-07";"20";"66";"0";"1025";"200";"sendpin";"OK"
"2019-01-07";"20";"14";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-07";"20";"1";"0";"1025";"7278";"sendpin";"NOK;004"
"2019-01-07";"20";"4";"0";"1025";"7278";"sendpin";"NOK;006"
"2019-01-07";"20";"10";"0";"1025";"7278";"sendpin";"NOK;011"
"2019-01-07";"20";"117";"0";"1025";"7278";"sendpin";"OK"
"2019-01-07";"20";"5";"0";"1027";"65";"sendpin";"NOK;003"
"2019-01-07";"20";"1";"0";"1027";"65";"sendpin";"NOK;006"
"2019-01-07";"20";"6";"0";"1027";"65";"sendpin";"NOK;011"
"2019-01-07";"20";"22";"0";"1027";"65";"sendpin";"OK"
"2019-01-07";"20";"5";"0";"1030";"7326";"sendpin";"NOK;003"
"2019-01-07";"20";"9";"0";"1030";"7326";"sendpin";"NOK;006"
"2019-01-07";"20";"3";"0";"1030";"7326";"sendpin";"OK"
"2019-01-07";"20";"2";"0";"1031";"65";"sendpin";"NOK;006"
"2019-01-07";"20";"2";"0";"1031";"65";"sendpin";"NOK;011"
"2019-01-07";"20";"101";"0";"1031";"65";"sendpin";"OK"
"2019-01-07";"20";"1";"0";"1064";"7382";"sendpin";"NOK;003"
"2019-01-07";"20";"5";"0";"1064";"7382";"sendpin";"NOK;006"
"2019-01-07";"20";"8";"0";"1064";"7382";"sendpin";"OK"
"2019-01-07";"20";"9";"0";"1066";"7382";"sendpin";"NOK;003"
"2019-01-07";"20";"2";"0";"1066";"7382";"sendpin";"NOK;011"
"2019-01-07";"20";"26";"0";"1066";"7382";"sendpin";"OK"
"2019-01-07";"21";"191";"0";"1";"260";"sendpin";"NOK;011"
"2019-01-07";"21";"678";"0";"1";"260";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"1";"262";"sendpin";"NOK;011"
"2019-01-07";"21";"3";"0";"2";"1";"sendpin";"NOK;011"
"2019-01-07";"21";"18";"0";"2";"1";"sendpin";"OK"
"2019-01-07";"21";"16";"0";"2";"18";"sendpin";"NOK;011"
"2019-01-07";"21";"48";"0";"2";"18";"sendpin";"OK"
"2019-01-07";"21";"68";"0";"2";"43";"sendpin";"NOK;011"
"2019-01-07";"21";"4";"0";"2";"43";"sendpin";"NOK;012"
"2019-01-07";"21";"80";"0";"2";"43";"sendpin";"OK"
"2019-01-07";"21";"16";"0";"2";"49";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"2";"49";"sendpin";"NOK;012"
"2019-01-07";"21";"111";"0";"2";"49";"sendpin";"OK"
"2019-01-07";"21";"7";"0";"2";"140";"sendpin";"NOK;011"
"2019-01-07";"21";"28";"0";"2";"140";"sendpin";"OK"
"2019-01-07";"21";"5";"0";"2";"158";"sendpin";"NOK;011"
"2019-01-07";"21";"8";"0";"2";"158";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"2";"7076";"sendpin";"NOK;011"
"2019-01-07";"21";"8";"0";"2";"7076";"sendpin";"OK"
"2019-01-07";"21";"32";"0";"2";"7144";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"2";"7144";"sendpin";"NOK;012"
"2019-01-07";"21";"118";"0";"2";"7144";"sendpin";"OK"
"2019-01-07";"21";"9";"0";"2";"7146";"sendpin";"NOK;011"
"2019-01-07";"21";"5";"0";"2";"7146";"sendpin";"NOK;012"
"2019-01-07";"21";"66";"0";"2";"7146";"sendpin";"OK"
"2019-01-07";"21";"9";"0";"31";"1";"sendpin";"NOK;011"
"2019-01-07";"21";"16";"0";"31";"1";"sendpin";"OK"
"2019-01-07";"21";"6";"0";"31";"18";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"31";"18";"sendpin";"NOK;012"
"2019-01-07";"21";"37";"0";"31";"18";"sendpin";"OK"
"2019-01-07";"21";"43";"0";"31";"43";"sendpin";"NOK;011"
"2019-01-07";"21";"43";"0";"31";"43";"sendpin";"OK"
"2019-01-07";"21";"9";"0";"31";"49";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"31";"49";"sendpin";"NOK;012"
"2019-01-07";"21";"52";"0";"31";"49";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"31";"140";"sendpin";"NOK;011"
"2019-01-07";"21";"23";"0";"31";"140";"sendpin";"OK"
"2019-01-07";"21";"5";"0";"31";"158";"sendpin";"NOK;011"
"2019-01-07";"21";"8";"0";"31";"158";"sendpin";"NOK;012"
"2019-01-07";"21";"10";"0";"31";"158";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"31";"7076";"sendpin";"NOK;011"
"2019-01-07";"21";"6";"0";"31";"7076";"sendpin";"OK"
"2019-01-07";"21";"11";"0";"31";"7144";"sendpin";"NOK;011"
"2019-01-07";"21";"14";"0";"31";"7144";"sendpin";"NOK;012"
"2019-01-07";"21";"62";"0";"31";"7144";"sendpin";"OK"
"2019-01-07";"21";"10";"0";"31";"7146";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"31";"7146";"sendpin";"NOK;012"
"2019-01-07";"21";"43";"0";"31";"7146";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"40";"11";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"40";"19";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"40";"24";"sendpin";"NOK;012"
"2019-01-07";"21";"19";"0";"40";"24";"sendpin";"OK"
"2019-01-07";"21";"26";"0";"40";"42";"sendpin";"NOK;011"
"2019-01-07";"21";"5";"0";"40";"42";"sendpin";"NOK;012"
"2019-01-07";"21";"48";"0";"40";"42";"sendpin";"OK"
"2019-01-07";"21";"35";"0";"40";"5612";"sendpin";"NOK;011"
"2019-01-07";"21";"9";"0";"40";"5612";"sendpin";"NOK;012"
"2019-01-07";"21";"90";"0";"40";"5612";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"40";"6206";"sendpin";"OK"
"2019-01-07";"21";"84";"0";"40";"6256";"sendpin";"NOK;011"
"2019-01-07";"21";"7";"0";"40";"6256";"sendpin";"NOK;012"
"2019-01-07";"21";"2";"0";"40";"6256";"sendpin";"NOK;013"
"2019-01-07";"21";"124";"0";"40";"6256";"sendpin";"OK"
"2019-01-07";"21";"6";"0";"40";"6258";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"40";"6258";"sendpin";"NOK;012"
"2019-01-07";"21";"2";"0";"40";"6258";"sendpin";"NOK;013"
"2019-01-07";"21";"22";"0";"40";"6258";"sendpin";"OK"
"2019-01-07";"21";"40";"0";"40";"6732";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"40";"6732";"sendpin";"NOK;012"
"2019-01-07";"21";"3";"0";"40";"6732";"sendpin";"NOK;013"
"2019-01-07";"21";"93";"0";"40";"6732";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"40";"7150";"sendpin";"NOK;009"
"2019-01-07";"21";"6";"0";"40";"7150";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"40";"7150";"sendpin";"NOK;012"
"2019-01-07";"21";"3";"0";"40";"7150";"sendpin";"NOK;013"
"2019-01-07";"21";"40";"0";"40";"7150";"sendpin";"OK"
"2019-01-07";"21";"5";"0";"40";"7194";"sendpin";"NOK;011"
"2019-01-07";"21";"16";"0";"40";"7194";"sendpin";"OK"
"2019-01-07";"21";"10";"0";"41";"25";"sendpin";"NOK;011"
"2019-01-07";"21";"3";"0";"41";"25";"sendpin";"OK"
"2019-01-07";"21";"54";"0";"41";"26";"sendpin";"NOK;011"
"2019-01-07";"21";"4";"0";"41";"26";"sendpin";"NOK;012"
"2019-01-07";"21";"55";"0";"41";"26";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"41";"27";"sendpin";"NOK;011"
"2019-01-07";"21";"18";"0";"41";"27";"sendpin";"OK"
"2019-01-07";"21";"8";"0";"41";"31";"sendpin";"NOK;011"
"2019-01-07";"21";"7";"0";"41";"31";"sendpin";"NOK;012"
"2019-01-07";"21";"31";"0";"41";"31";"sendpin";"OK"
"2019-01-07";"21";"24";"0";"41";"41";"sendpin";"NOK;011"
"2019-01-07";"21";"13";"0";"41";"41";"sendpin";"NOK;012"
"2019-01-07";"21";"42";"0";"41";"41";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"41";"46";"sendpin";"NOK;011"
"2019-01-07";"21";"6";"0";"41";"46";"sendpin";"OK"
"2019-01-07";"21";"195";"0";"41";"47";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"41";"47";"sendpin";"NOK;012"
"2019-01-07";"21";"90";"0";"41";"47";"sendpin";"OK"
"2019-01-07";"21";"41";"0";"41";"51";"sendpin";"NOK;011"
"2019-01-07";"21";"5";"0";"41";"51";"sendpin";"NOK;012"
"2019-01-07";"21";"92";"0";"41";"51";"sendpin";"OK"
"2019-01-07";"21";"37";"0";"41";"124";"sendpin";"NOK;011"
"2019-01-07";"21";"2";"0";"41";"124";"sendpin";"NOK;012"
"2019-01-07";"21";"35";"0";"41";"124";"sendpin";"OK"
"2019-01-07";"21";"127";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-07";"21";"12";"0";"41";"6118";"sendpin";"NOK;012"
"2019-01-07";"21";"108";"0";"41";"6118";"sendpin";"OK"
"2019-01-07";"21";"7";"0";"41";"7242";"sendpin";"NOK;012"
"2019-01-07";"21";"6";"0";"41";"7242";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"41";"7302";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"43";"23";"sendpin";"NOK;002"
"2019-01-07";"21";"1";"0";"43";"24";"sendpin";"NOK;002"
"2019-01-07";"21";"2";"0";"46";"26";"sendpin";"NOK;011"
"2019-01-07";"21";"18";"0";"46";"26";"sendpin";"OK"
"2019-01-07";"21";"7";"0";"46";"27";"sendpin";"OK"
"2019-01-07";"21";"17";"0";"46";"51";"sendpin";"OK"
"2019-01-07";"21";"13";"0";"46";"124";"sendpin";"OK"
"2019-01-07";"21";"9";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-07";"21";"56";"0";"46";"6118";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"53";"7268";"sendpin";"NOK;006"
"2019-01-07";"21";"3";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-07";"21";"27";"0";"53";"7268";"sendpin";"OK"
"2019-01-07";"21";"5";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-07";"21";"38";"0";"57";"7414";"sendpin";"OK"
"2019-01-07";"21";"30";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-07";"21";"39";"0";"71";"44";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"71";"119";"sendpin";"NOK;006"
"2019-01-07";"21";"57";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-07";"21";"3";"0";"71";"119";"sendpin";"NOK;013"
"2019-01-07";"21";"98";"0";"71";"119";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-07";"21";"1";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-07";"21";"18";"0";"71";"145";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"71";"146";"sendpin";"OK"
"2019-01-07";"21";"16";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-07";"21";"42";"0";"71";"5624";"sendpin";"OK"
"2019-01-07";"21";"6";"0";"71";"6450";"sendpin";"OK"
"2019-01-07";"21";"6";"0";"71";"6692";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"71";"7088";"sendpin";"NOK;006"
"2019-01-07";"21";"6";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"71";"7088";"sendpin";"NOK;013"
"2019-01-07";"21";"32";"0";"71";"7088";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"71";"7240";"sendpin";"NOK;006"
"2019-01-07";"21";"5";"0";"71";"7240";"sendpin";"NOK;013"
"2019-01-07";"21";"11";"0";"71";"7240";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"71";"7292";"sendpin";"NOK;011"
"2019-01-07";"21";"8";"0";"71";"7292";"sendpin";"OK"
"2019-01-07";"21";"12";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-07";"21";"17";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-07";"21";"1";"0";"71";"7294";"sendpin";"NOK;013"
"2019-01-07";"21";"65";"0";"71";"7294";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"92";"206";"sendpin";"NOK;004"
"2019-01-07";"21";"9";"0";"92";"206";"sendpin";"NOK;006"
"2019-01-07";"21";"2";"0";"92";"206";"sendpin";"NOK;011"
"2019-01-07";"21";"35";"0";"92";"206";"sendpin";"OK"
"2019-01-07";"21";"6";"0";"92";"6076";"sendpin";"NOK;004"
"2019-01-07";"21";"8";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-07";"21";"66";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-07";"21";"271";"0";"92";"6076";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"92";"7134";"sendpin";"OK"
"2019-01-07";"21";"18";"0";"92";"7198";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"92";"7392";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"93";"206";"sendpin";"NOK;004"
"2019-01-07";"21";"1";"0";"93";"206";"sendpin";"NOK;006"
"2019-01-07";"21";"9";"0";"93";"206";"sendpin";"NOK;011"
"2019-01-07";"21";"63";"0";"93";"206";"sendpin";"OK"
"2019-01-07";"21";"37";"0";"93";"6076";"sendpin";"NOK;004"
"2019-01-07";"21";"13";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-07";"21";"134";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-07";"21";"330";"0";"93";"6076";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"93";"7134";"sendpin";"NOK;004"
"2019-01-07";"21";"1";"0";"93";"7134";"sendpin";"NOK;006"
"2019-01-07";"21";"8";"0";"93";"7134";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"93";"7198";"sendpin";"NOK;004"
"2019-01-07";"21";"1";"0";"93";"7198";"sendpin";"NOK;006"
"2019-01-07";"21";"5";"0";"93";"7198";"sendpin";"NOK;011"
"2019-01-07";"21";"46";"0";"93";"7198";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"93";"7266";"sendpin";"NOK;011"
"2019-01-07";"21";"8";"0";"93";"7266";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"93";"7392";"sendpin";"NOK;004"
"2019-01-07";"21";"1";"0";"93";"7392";"sendpin";"NOK;011"
"2019-01-07";"21";"16";"0";"93";"7392";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"94";"160";"sendpin";"NOK;001"
"2019-01-07";"21";"3";"0";"94";"7134";"sendpin";"NOK;004"
"2019-01-07";"21";"23";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-07";"21";"156";"0";"94";"7134";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"94";"7198";"sendpin";"NOK;006"
"2019-01-07";"21";"2";"0";"94";"7198";"sendpin";"NOK;011"
"2019-01-07";"21";"25";"0";"94";"7198";"sendpin";"OK"
"2019-01-07";"21";"11";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-07";"21";"14";"0";"1022";"53";"sendpin";"NOK;004"
"2019-01-07";"21";"45";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-07";"21";"5";"0";"1022";"53";"sendpin";"NOK;011"
"2019-01-07";"21";"169";"0";"1022";"53";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"1022";"198";"sendpin";"NOK;004"
"2019-01-07";"21";"6";"0";"1022";"198";"sendpin";"NOK;006"
"2019-01-07";"21";"10";"0";"1022";"198";"sendpin";"OK"
"2019-01-07";"21";"8";"0";"1023";"53";"sendpin";"NOK;003"
"2019-01-07";"21";"2";"0";"1023";"53";"sendpin";"NOK;004"
"2019-01-07";"21";"38";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-07";"21";"10";"0";"1023";"53";"sendpin";"NOK;011"
"2019-01-07";"21";"107";"0";"1023";"53";"sendpin";"OK"
"2019-01-07";"21";"18";"0";"1023";"198";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"1024";"121";"sendpin";"NOK;004"
"2019-01-07";"21";"52";"0";"1024";"121";"sendpin";"OK"
"2019-01-07";"21";"4";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-07";"21";"2";"0";"1024";"200";"sendpin";"NOK;006"
"2019-01-07";"21";"2";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-07";"21";"97";"0";"1024";"200";"sendpin";"OK"
"2019-01-07";"21";"18";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-07";"21";"5";"0";"1024";"7278";"sendpin";"NOK;004"
"2019-01-07";"21";"6";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-07";"21";"13";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-07";"21";"131";"0";"1024";"7278";"sendpin";"OK"
"2019-01-07";"21";"1";"0";"1025";"121";"sendpin";"OK"
"2019-01-07";"21";"23";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-07";"21";"1";"0";"1025";"200";"sendpin";"NOK;004"
"2019-01-07";"21";"3";"0";"1025";"200";"sendpin";"NOK;006"
"2019-01-07";"21";"7";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-07";"21";"72";"0";"1025";"200";"sendpin";"OK"
"2019-01-07";"21";"33";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-07";"21";"2";"0";"1025";"7278";"sendpin";"NOK;004"
"2019-01-07";"21";"12";"0";"1025";"7278";"sendpin";"NOK;011"
"2019-01-07";"21";"105";"0";"1025";"7278";"sendpin";"OK"
"2019-01-07";"21";"2";"0";"1027";"65";"sendpin";"NOK;003"
"2019-01-07";"21";"1";"0";"1027";"65";"sendpin";"NOK;006"
"2019-01-07";"21";"4";"0";"1027";"65";"sendpin";"NOK;011"
"2019-01-07";"21";"19";"0";"1027";"65";"sendpin";"OK"
"2019-01-07";"21";"7";"0";"1030";"7326";"sendpin";"NOK;003"
"2019-01-07";"21";"3";"0";"1030";"7326";"sendpin";"NOK;006"
"2019-01-07";"21";"17";"0";"1030";"7326";"sendpin";"OK"
"2019-01-07";"21";"13";"0";"1031";"65";"sendpin";"NOK;003"
"2019-01-07";"21";"3";"0";"1031";"65";"sendpin";"NOK;006"
"2019-01-07";"21";"2";"0";"1031";"65";"sendpin";"NOK;011"
"2019-01-07";"21";"110";"0";"1031";"65";"sendpin";"OK"
"2019-01-07";"21";"3";"0";"1064";"7382";"sendpin";"NOK;006"
"2019-01-07";"21";"5";"0";"1064";"7382";"sendpin";"OK"
"2019-01-07";"21";"10";"0";"1066";"7382";"sendpin";"NOK;003"
"2019-01-07";"21";"2";"0";"1066";"7382";"sendpin";"NOK;011"
"2019-01-07";"21";"31";"0";"1066";"7382";"sendpin";"OK"
"2019-01-07";"22";"151";"0";"1";"260";"sendpin";"NOK;011"
"2019-01-07";"22";"619";"0";"1";"260";"sendpin";"OK"
"2019-01-07";"22";"4";"0";"1";"262";"sendpin";"NOK;011"
"2019-01-07";"22";"5";"0";"2";"1";"sendpin";"NOK;011"
"2019-01-07";"22";"2";"0";"2";"1";"sendpin";"NOK;012"
"2019-01-07";"22";"22";"0";"2";"1";"sendpin";"OK"
